volume_A,volume_B,volume_C
8785.587138895626,4264.394208524069,3993.3361717109315
8168.091605415936,3976.244184947917,3764.0355102849176
2923.2156586994274,1337.57869256779,1250.2081886551882
2984.3017578400522,1258.749147261414,1195.7867560762022
7785.525032378546,3615.4794372118827,3367.1422853375334
8561.388330280333,4139.717440318515,3927.31315434343
8666.120361837322,4174.803987189978,3944.027692551748
8787.201112214216,4257.381276597438,3985.0535045642478
8166.330696838442,3968.5159251481355,3755.3570090756425
2921.925691924916,1331.828935740445,1242.2825938078006
2985.1174878767224,1253.2464186922807,1187.7153970670981
7785.3953314466125,3608.5419536205777,3358.172867335018
8560.077803938888,4132.600004202375,3919.4039261222224
8665.046433241994,4167.944189783015,3935.1867989747907
8788.813938142275,4250.7784974752385,3977.334747258462
8164.569739903971,3961.1955978864758,3747.238063906851
2920.636430807764,1326.4819509498761,1234.9113200485851
2985.934237608484,1248.1428785492349,1180.1917382334723
7785.26509220075,3602.0009466142933,3349.748280075126
8558.76656496974,4125.875871526236,3912.0313624119067
8663.975083769365,4161.474042936892,3926.8802045642515
8790.4256169153,4244.561370561768,3970.1429266262435
8162.808733841448,3954.258915269446,3739.642057510211
2919.3478767548654,1321.5136644239215,1228.0580991778122
2986.7520057863926,1243.414663443197,1173.1798665211054
7785.134313540406,3595.8327615950884,3341.832948632661
8557.454615493058,4119.52159416799,3905.1602382752026
8662.90631167718,4155.370303925187,3919.073017388009
8792.036148767062,4238.7068574840905,3963.4434899509706
8161.047677882615,3947.683038830744,3732.534769762095
2918.060031171274,1316.9014391303456,1221.6890370823469
2987.570791161324,1239.0393341514298,1166.6462200909143
7785.002994366844,3590.015155666146,3334.3936266862793
8556.141957627615,4113.51512335229,3898.7576349481983
8661.840115224339,4149.6111171207685,3911.7326294991003
8793.645533929615,4233.193294827403,3957.204146515857
8159.286571262029,3941.4464930303716,3725.884220757904
2916.7728954602057,1312.6239890330182,1215.7724583204056
2988.390592483979,1234.9957906241555,1160.5594343997038
7784.871133583141,3584.5272133822577,3327.3992440807324
8554.82859349079,4107.835726138399,3892.792788869909
8660.7764926709,4144.175931214551,3904.828567418432
8795.253772633296,4228.000312078304,3951.3947195258133
8157.525413217053,3935.5290839160684,3719.6605241592906
2915.4864710230386,1308.6612984652356,1210.2787608803242
2989.21140850488,1231.2641920635267,1154.8901983570001
7784.738730094189,3579.349267528279,3320.8207643682163
8553.514525198572,4102.463906891988,3887.236950594873
8659.715442278068,4139.045421374594,3898.332352405404
8796.86086510673,4223.108754465155,3945.9870077230157
8155.76420298786,3929.9118226389837,3713.835750141773
2914.2007592593154,1304.994546314792,1205.1802804473111
2990.033237974373,1227.8258817722387,1149.6111198983522
7784.605782806691,3574.4628246254715,3314.631051675542
8552.199754865549,4097.3813334434635,3882.0632529418217
8658.656962308196,4134.201416050684,3892.2173698756974
8798.466811576833,4218.5006104032855,3940.9546560615795
8154.002939817423,3924.5768535338843,3708.383797314269
2912.915761566743,1301.6060347336418,1200.4511635557624
2990.856079642628,1224.6633164871275,1144.696600358665
7784.472290629163,3569.850494883586,3308.8047462866366
8550.884284604917,4092.570767653109,3877.2465877737773
8657.601051024787,4129.626828147185,3886.45874736742
8800.071612268815,4214.158943270229,3936.2730348483224
8152.241622951515,3919.507386491498,3703.280273023216
2911.631479341196,1298.4791221021262,1196.0672490454574
2991.679932259638,1221.7599999301005,1140.1227170694865
7784.33825247193,3565.4959263333626,3303.3181483698386
8549.568116528488,4088.0160001200666,3872.7634908445566
8656.547706692487,4125.305590303453,3881.0332404960063
8801.675267406194,4210.067827252566,3931.919126795376
8150.480251638707,3914.687633366831,3698.5023814923948
2910.3479139767146,1295.5981599938546,1192.0059572780353
2992.5047945752203,1219.1004203247066,1135.8671136418802
7784.203667247132,3561.3837428899637,3298.149109316802
8548.251252746677,4083.70178878784,3868.5920341836127
8655.496927577075,4121.222594036672,3875.9191263748958
8803.277777210786,4206.21228702139,3927.871421466726
8148.7188251303605,3910.1027481826004,3694.028819285506
2909.065066865508,1292.9484339024855,1188.2461866057397
2993.3306653390164,1216.6699916416792,1131.908897431755
7784.068533868716,3557.4994861127448,3293.2769301947233
8546.933695368514,4079.6138012137912,3864.711725525734
8654.448711945468,4117.363632516614,3871.0961040132647
8804.879141902715,4202.578241007912,3924.1098166346364
8146.957342680627,3905.7387709012883,3689.8396776121212
2907.7829393979564,1290.5161075058954,1184.768216617669
2994.1575433004928,1214.4549983509114,1128.2285437174687
7783.932851252438,3553.8295604407663,3288.6822668462346
8545.61544650164,4075.7385602839554,3861.1034143244215
8653.403058065724,4113.715346755564,3866.5452012340584
8806.479361700416,4199.152448064333,3920.615526093622
8145.195803546443,3901.5825745528505,3685.9163510290246
2906.501532962609,1288.288170256633,1181.5536177198578
2994.98542720894,1212.442543470599,1124.8078061502952
7783.796618315863,3550.361181696621,3284.347041201779
8544.296508252313,4072.0633931675625,3857.749203917948
8652.359964207028,4110.265175009596,3862.2486876854896
8808.078436820642,4195.922457307974,3917.3709935092293
8143.434206987529,3897.621815517806,3682.24145211828
2905.220848946189,1286.2523881001393,1178.5851666345543
2995.8143158134744,1210.6204997167815,1121.6296330671103
7783.659833978362,3547.082328663516,3280.254358397781
8542.976882725405,4068.5763833179253,3854.632369445332
8651.319428639688,4107.001305199556,3858.1899935470997
8809.676367478465,4192.876560958672,3914.3598119065737
8141.672552266383,3893.844886777408,3678.7987317507614
2903.9408887335917,1284.3972571340773,1175.8467674312003
2996.644207863037,1208.977463568247,1118.6780892815384
7783.522497161116,3543.9816975522135,3276.388429320542
8541.656572024402,4065.266325337885,3851.737281135813
